TTL,TCP_OPTIONS,TCP_URP,PACKET_NO,PACKET_SIZE,TCP_WINDOW_SIZE,DF_FLAG,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,IP_FRAG_OFF,SRC_PORT,KNOWN_HOST_DEVICE,DST_PORT,SRC_IP,DST_IP,TCP_ACK,TCP_SEQ,TCP_FLAGS,PROTOCOL 
64,N/A,0,5898,20,4096,1,20,0,1666897858.309002000,0,56533,MacOS,443,192.168.86.21,162.159.128.233,2663,2646716019,·······A···F,tcp
57,N/A,0,5899,20,8,1,20,0,1666897858.312392000,0,443,MacOS,56532,162.159.133.234,192.168.86.21,2419,3163976516,·······A····,tcp
57,N/A,0,5900,20,8,1,20,0,1666897858.316992000,0,443,MacOS,56535,162.159.128.235,192.168.86.21,1050,767638729,·······A···F,tcp
57,N/A,0,5901,20,8,1,20,0,1666897858.316992000,0,443,MacOS,56532,162.159.133.234,192.168.86.21,2420,3163976516,·······A···F,tcp
64,N/A,0,5902,20,4096,1,20,0,1666897858.317115000,0,56535,MacOS,443,192.168.86.21,162.159.128.235,3316,3071743858,·······A····,tcp
64,N/A,0,5903,20,6064,1,20,0,1666897858.317207000,0,56532,MacOS,443,192.168.86.21,162.159.133.234,171447,2242233380,·······A····,tcp
57,N/A,0,5904,20,8,1,20,0,1666897858.318343000,0,443,MacOS,56534,162.159.130.233,192.168.86.21,583,603305599,·······A···F,tcp
57,N/A,0,5905,20,8,1,20,0,1666897858.318344000,0,443,MacOS,56533,162.159.128.233,192.168.86.21,583,3495394180,·······A···F,tcp
64,N/A,0,5906,20,4096,1,20,0,1666897858.318420000,0,56533,MacOS,443,192.168.86.21,162.159.128.233,2664,2646716020,·······A····,tcp
64,N/A,0,5907,20,4096,1,20,0,1666897858.318461000,0,56534,MacOS,443,192.168.86.21,162.159.130.233,2467,3329452579,·······A····,tcp
57,N/A,0,5908,20,8,1,20,0,1666897858.319310000,0,443,MacOS,56531,162.159.135.232,192.168.86.21,583,2414059121,·······A···F,tcp
64,N/A,0,5909,20,4096,1,20,0,1666897858.319365000,0,56531,MacOS,443,192.168.86.21,162.159.135.232,2662,319164202,·······A····,tcp
64,N/A,0,5910,20,0,1,20,0,1666897858.376469000,0,60733,MacOS,443,192.168.86.21,162.159.128.233,0,2464441954,·········R··,tcp
64,N/A,N/A,5911,20,N/A,1,N/A,0,1666897859.748375000,0,N/A,MacOS,N/A,192.168.86.21,17.248.131.29,N/A,N/A,N/A,N/A
64,N/A,N/A,5912,20,N/A,1,N/A,0,1666897859.748536000,0,N/A,MacOS,N/A,192.168.86.21,17.248.131.29,N/A,N/A,N/A,N/A
53,N/A,N/A,5913,20,N/A,1,N/A,0,1666897859.760137000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
46,N/A,N/A,5914,20,N/A,1,N/A,0,1666897859.760831000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,0,5915,20,4096,0,20,0,1666897863.223103000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,7432,3148352937,·······A····,tcp
105,N/A,0,5918,20,2053,1,20,0,1666897863.338600000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,2385,664381737,·······A····,tcp
64,N/A,N/A,5919,20,N/A,1,N/A,0,1666897865.252489000,0,N/A,MacOS,N/A,192.168.86.21,142.251.35.202,N/A,N/A,N/A,N/A
57,N/A,N/A,5920,20,N/A,1,N/A,0,1666897865.266162000,0,N/A,MacOS,N/A,142.251.35.202,192.168.86.21,N/A,N/A,N/A,N/A
49,01:01:08:0a:30:9a:32:df:c4:91:62:54,0,5921,20,70,1,32,0,1666897865.334862000,0,443,MacOS,56448,140.82.112.26,192.168.86.21,92,1061432618,·······AP···,tcp
64,01:01:08:0a:c4:92:4c:73:30:9a:32:df,0,5922,20,2048,1,32,0,1666897865.335037000,0,56448,MacOS,443,192.168.86.21,140.82.112.26,105,79416557,·······A····,tcp
64,01:01:08:0a:c4:92:4c:73:30:9a:32:df,0,5923,20,2048,1,32,0,1666897865.335232000,0,56448,MacOS,443,192.168.86.21,140.82.112.26,105,79416557,·······AP···,tcp
49,01:01:08:0a:30:9a:33:06:c4:92:4c:73,0,5924,20,70,1,32,0,1666897865.373348000,0,443,MacOS,56448,140.82.112.26,192.168.86.21,122,1061432644,·······A····,tcp
57,N/A,N/A,5925,20,N/A,1,N/A,0,1666897866.020387000,0,N/A,MacOS,N/A,142.251.35.202,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5926,20,N/A,1,N/A,0,1666897866.022261000,0,N/A,MacOS,N/A,192.168.86.21,142.251.35.202,N/A,N/A,N/A,N/A
57,N/A,N/A,5927,20,N/A,1,N/A,0,1666897866.025720000,0,N/A,MacOS,N/A,142.251.35.202,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5928,20,N/A,1,N/A,0,1666897866.026034000,0,N/A,MacOS,N/A,192.168.86.21,142.251.35.202,N/A,N/A,N/A,N/A
2,N/A,N/A,5930,20,N/A,0,N/A,0,1666897868.370544000,0,N/A,MacOS,N/A,0.0.0.0,255.255.255.255,N/A,N/A,N/A,N/A
64,N/A,0,5931,20,2048,0,20,0,1666897869.731223000,0,56521,MacOS,443,192.168.86.21,108.138.156.125,1165,753355521,·······A····,tcp
248,01:01:08:0a:51:63:03:9e:55:cf:65:39,0,5932,20,133,0,32,0,1666897869.743729000,0,443,MacOS,56521,108.138.156.125,192.168.86.21,1336,3419629926,·······A····,tcp
64,N/A,N/A,5933,20,N/A,1,N/A,0,1666897869.757460000,0,N/A,MacOS,N/A,192.168.86.21,52.96.57.34,N/A,N/A,N/A,N/A
64,N/A,N/A,5934,20,N/A,0,N/A,0,1666897869.776909000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,5935,20,N/A,0,N/A,0,1666897869.777024000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,5936,20,N/A,1,N/A,0,1666897869.793723000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5937,20,N/A,1,N/A,0,1666897869.793724000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5938,20,N/A,1,N/A,0,1666897869.794427000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5939,20,N/A,1,N/A,0,1666897869.794700000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
241,N/A,N/A,5940,20,N/A,1,N/A,0,1666897869.802686000,0,N/A,MacOS,N/A,52.96.57.34,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5941,20,N/A,1,N/A,0,1666897869.804502000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5942,20,N/A,1,N/A,0,1666897869.804503000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5943,20,N/A,1,N/A,0,1666897869.804945000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5944,20,N/A,1,N/A,0,1666897869.805087000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5945,20,N/A,1,N/A,0,1666897869.805402000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5946,20,N/A,1,N/A,0,1666897869.805493000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5947,20,N/A,1,N/A,0,1666897869.805553000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5948,20,N/A,1,N/A,0,1666897869.805643000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5949,20,N/A,1,N/A,0,1666897869.805904000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5950,20,N/A,1,N/A,0,1666897869.805925000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5951,20,N/A,1,N/A,0,1666897869.813954000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5952,20,N/A,1,N/A,0,1666897869.813955000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5953,20,N/A,1,N/A,0,1666897869.813956000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5954,20,N/A,1,N/A,0,1666897869.813956000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5955,20,N/A,1,N/A,0,1666897869.813956000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5956,20,N/A,1,N/A,0,1666897869.814406000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5957,20,N/A,1,N/A,0,1666897869.839363000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5958,20,N/A,1,N/A,0,1666897869.839509000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5959,20,N/A,1,N/A,0,1666897869.850467000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5960,20,N/A,1,N/A,0,1666897869.850468000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5961,20,N/A,1,N/A,0,1666897869.850711000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5962,20,N/A,1,N/A,0,1666897869.869423000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5963,20,N/A,1,N/A,0,1666897869.869424000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5964,20,N/A,1,N/A,0,1666897869.869657000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5965,20,N/A,1,N/A,0,1666897869.894945000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5966,20,N/A,1,N/A,0,1666897869.901983000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,5967,20,N/A,1,N/A,0,1666897870.832135000,0,N/A,MacOS,N/A,142.251.35.202,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5968,20,N/A,1,N/A,0,1666897870.832415000,0,N/A,MacOS,N/A,192.168.86.21,142.251.35.202,N/A,N/A,N/A,N/A
64,N/A,0,5969,20,11804,0,20,0,1666897871.625460000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1401924,2668370402,·······A····,tcp
120,01:01:08:0a:34:9e:4c:4b:47:56:fa:ba,0,5970,20,743,0,32,0,1666897871.639323000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,35086,868413428,·······A····,tcp
64,N/A,N/A,5971,20,N/A,1,N/A,0,1666897872.761794000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5972,20,N/A,1,N/A,0,1666897872.761801000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5973,20,N/A,1,N/A,0,1666897872.761802000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5974,20,N/A,1,N/A,0,1666897872.761849000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5975,20,N/A,1,N/A,0,1666897872.761853000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5976,20,N/A,1,N/A,0,1666897872.776278000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5977,20,N/A,1,N/A,0,1666897872.776279000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5978,20,N/A,1,N/A,0,1666897872.776280000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5979,20,N/A,1,N/A,0,1666897872.802671000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5980,20,N/A,1,N/A,0,1666897872.810934000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5981,20,N/A,1,N/A,0,1666897872.810935000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5982,20,N/A,1,N/A,0,1666897872.811303000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,5983,20,N/A,1,N/A,0,1666897872.837618000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,5984,20,N/A,1,N/A,0,1666897872.843920000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5985,20,N/A,1,N/A,0,1666897873.030669000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
64,N/A,N/A,5986,20,N/A,1,N/A,0,1666897873.031087000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
58,N/A,N/A,5987,20,N/A,1,N/A,0,1666897873.039989000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5988,20,N/A,1,N/A,0,1666897873.039990000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,5989,20,N/A,1,N/A,0,1666897873.039991000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5990,20,N/A,1,N/A,0,1666897873.040567000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
64,N/A,N/A,5991,20,N/A,1,N/A,0,1666897873.040607000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
64,N/A,N/A,5992,20,N/A,1,N/A,0,1666897873.041102000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
64,N/A,N/A,5993,20,N/A,1,N/A,0,1666897873.041107000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
58,N/A,N/A,5994,20,N/A,1,N/A,0,1666897873.046376000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
59,N/A,N/A,5995,20,N/A,1,N/A,0,1666897873.047897000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
59,N/A,N/A,5996,20,N/A,1,N/A,0,1666897873.047898000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,5997,20,N/A,1,N/A,0,1666897873.048155000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
59,N/A,N/A,5998,20,N/A,1,N/A,0,1666897873.084048000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
59,N/A,N/A,5999,20,N/A,1,N/A,0,1666897873.084048000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6000,20,N/A,1,N/A,0,1666897873.084303000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
59,N/A,N/A,6001,20,N/A,1,N/A,0,1666897873.084778000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6002,20,N/A,1,N/A,0,1666897873.084994000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.142,N/A,N/A,N/A,N/A
59,N/A,N/A,6003,20,N/A,1,N/A,0,1666897873.114475000,0,N/A,MacOS,N/A,142.251.32.142,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6004,20,N/A,1,N/A,0,1666897873.852000000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,6005,20,N/A,1,N/A,0,1666897873.864892000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6006,20,N/A,1,N/A,0,1666897873.890291000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,6007,20,N/A,1,N/A,0,1666897873.929968000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6008,20,N/A,1,N/A,0,1666897873.929969000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6009,20,N/A,1,N/A,0,1666897873.930510000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,6010,20,N/A,1,N/A,0,1666897873.956066000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
58,N/A,N/A,6011,20,N/A,1,N/A,0,1666897873.964441000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6012,20,N/A,0,N/A,0,1666897874.166602000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,6013,20,N/A,0,N/A,0,1666897874.166661000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,6014,20,N/A,0,N/A,0,1666897874.169195000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,6015,20,N/A,0,N/A,0,1666897874.169251000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,6016,20,N/A,1,N/A,0,1666897874.184156000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6017,20,N/A,1,N/A,0,1666897874.184157000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6018,20,N/A,1,N/A,0,1666897874.184842000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6019,20,N/A,1,N/A,0,1666897874.185144000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6020,20,N/A,1,N/A,0,1666897874.185806000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6021,20,N/A,1,N/A,0,1666897874.186395000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6022,20,N/A,1,N/A,0,1666897874.191935000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6023,20,N/A,1,N/A,0,1666897874.192148000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
58,N/A,N/A,6024,20,N/A,1,N/A,0,1666897874.195195000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6025,20,N/A,1,N/A,0,1666897874.195196000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6026,20,N/A,1,N/A,0,1666897874.195196000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6027,20,N/A,1,N/A,0,1666897874.195649000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6028,20,N/A,1,N/A,0,1666897874.195705000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6029,20,N/A,1,N/A,0,1666897874.197350000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6030,20,N/A,1,N/A,0,1666897874.197513000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
57,N/A,N/A,6031,20,N/A,1,N/A,0,1666897874.198940000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,6032,20,N/A,1,N/A,0,1666897874.198940000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,6033,20,N/A,1,N/A,0,1666897874.198941000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6034,20,N/A,1,N/A,0,1666897874.199346000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6035,20,N/A,1,N/A,0,1666897874.199387000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
59,N/A,N/A,6036,20,N/A,1,N/A,0,1666897874.200604000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6037,20,N/A,1,N/A,0,1666897874.200766000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
59,N/A,N/A,6038,20,N/A,1,N/A,0,1666897874.203542000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6039,20,N/A,1,N/A,0,1666897874.208193000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6040,20,N/A,1,N/A,0,1666897874.208193000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6041,20,N/A,1,N/A,0,1666897874.208407000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
59,N/A,N/A,6042,20,N/A,1,N/A,0,1666897874.210689000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
59,N/A,N/A,6043,20,N/A,1,N/A,0,1666897874.210690000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6044,20,N/A,1,N/A,0,1666897874.210933000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6045,20,N/A,1,N/A,0,1666897874.212205000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6046,20,N/A,1,N/A,0,1666897874.212464000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
58,N/A,N/A,6047,20,N/A,1,N/A,0,1666897874.214696000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6048,20,N/A,1,N/A,0,1666897874.214696000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6049,20,N/A,1,N/A,0,1666897874.214941000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6050,20,N/A,1,N/A,0,1666897874.216168000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6051,20,N/A,1,N/A,0,1666897874.216424000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
59,N/A,N/A,6052,20,N/A,1,N/A,0,1666897874.217186000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,6053,20,N/A,1,N/A,0,1666897874.220117000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,6054,20,N/A,1,N/A,0,1666897874.220118000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,6055,20,N/A,1,N/A,0,1666897874.220118000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6056,20,N/A,1,N/A,0,1666897874.220547000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6057,20,N/A,1,N/A,0,1666897874.220574000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6058,20,N/A,1,N/A,0,1666897874.220841000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6059,20,N/A,1,N/A,0,1666897874.220890000,0,N/A,MacOS,N/A,192.168.86.21,216.58.193.138,N/A,N/A,N/A,N/A
58,N/A,N/A,6060,20,N/A,1,N/A,0,1666897874.222366000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6061,20,N/A,1,N/A,0,1666897874.224681000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6062,20,N/A,1,N/A,0,1666897874.224681000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
58,N/A,N/A,6063,20,N/A,1,N/A,0,1666897874.224682000,0,N/A,MacOS,N/A,142.251.32.138,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,6064,20,N/A,1,N/A,0,1666897874.225100000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
64,N/A,N/A,6065,20,N/A,1,N/A,0,1666897874.225126000,0,N/A,MacOS,N/A,192.168.86.21,142.251.32.138,N/A,N/A,N/A,N/A
57,N/A,N/A,6066,20,N/A,1,N/A,0,1666897874.225384000,0,N/A,MacOS,N/A,216.58.193.138,192.168.86.21,N/A,N/A,N/A,N/A
