DF_FLAG,IP_FRAG_OFF,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,PACKET_NO,PROTOCOL,SRC_PORT,DST_IP,MF_FLAG,DST_PORT,SRC_IP 
1,0,MacOS,20,1666897794.656700000,57,4699,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.656859000,64,4700,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.656862000,64,4701,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.656882000,64,4702,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.656884000,64,4703,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.659314000,57,4704,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.659315000,57,4705,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.661363000,57,4706,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.663519000,57,4707,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.663520000,57,4708,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.685285000,64,4709,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.689422000,57,4710,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.709771000,64,4711,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.710206000,64,4712,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.710595000,64,4713,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.715849000,64,4714,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.720685000,56,4715,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.720686000,56,4716,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.720687000,56,4717,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.721532000,64,4718,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.721634000,64,4719,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.730204000,56,4720,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.730560000,64,4721,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.750059000,56,4722,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.750061000,56,4723,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.750545000,64,4724,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.752365000,64,4725,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.752372000,64,4726,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.760074000,56,4727,udp,443,192.168.86.21,0,63792,142.251.116.102
1,0,MacOS,20,1666897794.760075000,57,4728,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.760075000,57,4729,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.764225000,57,4730,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.764225000,57,4731,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.764501000,64,4732,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.772850000,57,4733,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.776252000,64,4734,udp,63792,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.789582000,64,4735,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.795756000,57,4736,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.795757000,57,4737,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.796045000,64,4738,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897794.803828000,57,4739,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897794.821538000,64,4740,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897795.174703000,64,4741,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897795.174712000,64,4742,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897795.174783000,64,4743,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897795.188719000,57,4744,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897795.189420000,57,4745,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897795.214571000,64,4746,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897795.223516000,57,4747,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897795.223998000,64,4748,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897795.231995000,57,4749,udp,443,192.168.86.21,0,61154,142.251.116.102
0,0,MacOS,20,1666897796.488039000,255,4750,udp,5353,224.0.0.251,0,5353,192.168.86.23
1,0,MacOS,20,1666897799.520256000,64,4752,udp,65355,17.248.131.29,0,443,192.168.86.21
1,0,MacOS,20,1666897799.520395000,64,4753,udp,65355,17.248.131.29,0,443,192.168.86.21
1,0,MacOS,20,1666897799.532572000,53,4754,udp,443,192.168.86.21,0,65355,17.248.131.29
1,0,MacOS,20,1666897799.532573000,46,4755,udp,443,192.168.86.21,0,65355,17.248.131.29
1,0,MacOS,20,1666897799.657688000,64,4756,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.657735000,64,4757,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.657737000,64,4758,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.657739000,64,4759,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.657788000,64,4760,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.657808000,64,4761,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.665053000,57,4762,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897799.665813000,57,4763,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897799.690883000,64,4764,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.700536000,57,4765,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897799.700537000,57,4766,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897799.701013000,64,4767,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897799.710350000,57,4768,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897799.727270000,64,4769,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897801.613954000,52,4770,N/A,N/A,192.168.86.21,0,N/A,17.57.144.89
1,0,MacOS,20,1666897801.614255000,64,4771,N/A,N/A,17.57.144.89,0,N/A,192.168.86.21
1,0,MacOS,20,1666897801.616989000,64,4772,N/A,N/A,17.57.144.89,0,N/A,192.168.86.21
1,0,MacOS,20,1666897801.622098000,52,4773,N/A,N/A,192.168.86.21,0,N/A,17.57.144.89
1,0,MacOS,20,1666897801.669510000,64,4774,N/A,N/A,17.57.144.89,0,N/A,192.168.86.21
1,0,MacOS,20,1666897801.675766000,52,4775,N/A,N/A,192.168.86.21,0,N/A,17.57.144.89
1,0,MacOS,20,1666897801.675768000,52,4776,N/A,N/A,192.168.86.21,0,N/A,17.57.144.89
1,0,MacOS,20,1666897801.676018000,64,4777,N/A,N/A,17.57.144.89,0,N/A,192.168.86.21
1,0,MacOS,20,1666897803.403012000,64,4778,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897803.416008000,57,4779,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897805.400729000,57,4780,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897805.400730000,49,4781,N/A,N/A,192.168.86.21,0,N/A,140.82.112.26
1,0,MacOS,20,1666897805.400936000,64,4782,N/A,N/A,140.82.112.26,0,N/A,192.168.86.21
1,0,MacOS,20,1666897805.401076000,64,4783,N/A,N/A,140.82.112.26,0,N/A,192.168.86.21
1,0,MacOS,20,1666897805.402502000,64,4784,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897805.439346000,49,4785,N/A,N/A,192.168.86.21,0,N/A,140.82.112.26
0,0,MacOS,20,1666897805.804097000,64,4786,N/A,N/A,34.231.173.204,0,N/A,192.168.86.21
1,0,MacOS,20,1666897805.841455000,235,4787,N/A,N/A,192.168.86.21,0,N/A,34.231.173.204
0,0,MacOS,20,1666897808.366093000,2,4789,udp,68,255.255.255.255,0,67,0.0.0.0
1,0,MacOS,20,1666897808.881946000,57,4790,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897808.883412000,64,4791,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897809.651016000,64,4792,udp,52419,52.96.57.34,0,443,192.168.86.21
1,0,MacOS,20,1666897809.708845000,241,4793,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897811.521103000,64,4794,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897811.521109000,64,4795,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897811.534021000,57,4796,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897811.536384000,57,4797,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897811.559473000,64,4798,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897811.567881000,57,4799,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897811.567882000,57,4800,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897811.568377000,64,4801,udp,61154,142.251.116.102,0,443,192.168.86.21
1,0,MacOS,20,1666897811.576734000,57,4802,udp,443,192.168.86.21,0,61154,142.251.116.102
1,0,MacOS,20,1666897811.594669000,64,4803,udp,61154,142.251.116.102,0,443,192.168.86.21
0,0,MacOS,20,1666897812.257232000,255,4804,udp,5353,224.0.0.251,0,5353,192.168.86.30
1,0,MacOS,20,1666897814.716235000,241,4806,udp,443,192.168.86.21,0,52419,52.96.57.34
1,0,MacOS,20,1666897814.719705000,64,4807,udp,52419,52.96.57.34,0,443,192.168.86.21
0,0,MacOS,20,1666897818.107297000,64,4808,N/A,N/A,20.50.80.210,0,N/A,192.168.86.21
1,0,MacOS,20,1666897818.222875000,105,4809,N/A,N/A,192.168.86.21,0,N/A,20.50.80.210
1,0,MacOS,20,1666897819.617527000,64,4810,udp,65355,17.248.131.29,0,443,192.168.86.21
1,0,MacOS,20,1666897819.617700000,64,4811,udp,65355,17.248.131.29,0,443,192.168.86.21
1,0,MacOS,20,1666897819.629117000,53,4812,udp,443,192.168.86.21,0,65355,17.248.131.29
1,0,MacOS,20,1666897819.631494000,46,4813,udp,443,192.168.86.21,0,65355,17.248.131.29
1,0,MacOS,20,1666897820.760044000,235,4814,N/A,N/A,192.168.86.21,0,N/A,34.231.173.204
1,0,MacOS,20,1666897820.760044000,235,4815,N/A,N/A,192.168.86.21,0,N/A,34.231.173.204
1,0,MacOS,20,1666897820.760103000,64,4816,N/A,N/A,34.231.173.204,0,N/A,192.168.86.21
1,0,MacOS,20,1666897820.760149000,64,4817,N/A,N/A,34.231.173.204,0,N/A,192.168.86.21
1,0,MacOS,20,1666897820.760263000,64,4818,N/A,N/A,34.231.173.204,0,N/A,192.168.86.21
1,0,MacOS,20,1666897820.780701000,235,4819,N/A,N/A,192.168.86.21,0,N/A,34.231.173.204
1,0,MacOS,20,1666897820.780804000,64,4820,N/A,N/A,34.231.173.204,0,N/A,192.168.86.21
1,0,MacOS,20,1666897820.798686000,235,4821,N/A,N/A,192.168.86.21,0,N/A,34.231.173.204
1,0,MacOS,20,1666897820.817508000,235,4822,N/A,N/A,192.168.86.21,0,N/A,34.231.173.204
1,0,MacOS,20,1666897820.817575000,64,4823,N/A,N/A,34.231.173.204,0,N/A,192.168.86.21
0,0,MacOS,20,1666897821.566572000,64,4824,N/A,N/A,3.96.112.223,0,N/A,192.168.86.21
1,0,MacOS,20,1666897821.621319000,230,4825,N/A,N/A,192.168.86.21,0,N/A,3.96.112.223
0,0,MacOS,20,1666897823.520583000,255,4826,udp,5353,224.0.0.251,0,5353,192.168.86.23
1,0,MacOS,20,1666897823.881991000,64,4828,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897823.895305000,57,4829,udp,443,192.168.86.21,0,56692,142.251.35.202
0,0,MacOS,20,1666897824.266712000,64,4830,udp,55578,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897824.290339000,64,4831,udp,53,192.168.86.21,0,55578,192.168.86.1
1,0,MacOS,20,1666897824.292411000,64,4832,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.335967000,107,4833,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.336062000,64,4834,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.336353000,64,4835,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.384751000,107,4836,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.384752000,107,4837,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.384753000,107,4838,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.384753000,107,4839,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.384836000,64,4840,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.384889000,64,4841,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.384964000,64,4842,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.387862000,64,4843,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.432979000,107,4844,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.433036000,64,4845,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.433945000,64,4846,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.433977000,64,4847,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.477601000,107,4848,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.479684000,107,4849,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
1,0,MacOS,20,1666897824.479791000,64,4850,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.480587000,64,4851,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.480851000,64,4852,N/A,N/A,20.189.173.12,0,N/A,192.168.86.21
1,0,MacOS,20,1666897824.525515000,107,4853,N/A,N/A,192.168.86.21,0,N/A,20.189.173.12
0,0,MacOS,20,1666897824.724927000,64,4854,N/A,N/A,108.138.156.125,0,N/A,192.168.86.21
0,0,MacOS,20,1666897824.731300000,248,4855,N/A,N/A,192.168.86.21,0,N/A,108.138.156.125
1,0,MacOS,20,1666897825.368487000,57,4856,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897825.368488000,57,4857,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897825.369980000,64,4858,udp,56692,142.251.35.202,0,443,192.168.86.21
0,0,MacOS,20,1666897825.372668000,64,4859,udp,52284,192.168.86.1,0,53,192.168.86.21
0,0,MacOS,20,1666897825.372959000,64,4860,udp,25161,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897825.391023000,64,4861,udp,53,192.168.86.21,0,52284,192.168.86.1
1,0,MacOS,20,1666897825.397435000,64,4862,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.397826000,64,4863,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.398077000,64,4864,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.400348000,64,4865,udp,53,192.168.86.21,0,25161,192.168.86.1
0,0,MacOS,20,1666897825.400425000,64,4866,N/A,N/A,192.168.86.1,0,N/A,192.168.86.21
1,0,MacOS,20,1666897825.409240000,59,4867,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.409240000,59,4868,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.409241000,56,4869,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.409242000,56,4870,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.410252000,64,4871,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.410340000,64,4872,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.415309000,59,4873,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.415310000,59,4874,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.415717000,64,4875,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.433014000,59,4876,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.433014000,59,4877,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.433341000,64,4878,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.434723000,64,4879,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897825.438794000,59,4880,udp,443,192.168.86.21,0,50702,142.250.68.138
1,0,MacOS,20,1666897825.440247000,57,4881,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897825.441859000,64,4882,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897825.459531000,64,4883,udp,50702,142.250.68.138,0,443,192.168.86.21
1,0,MacOS,20,1666897825.467379000,57,4884,udp,443,192.168.86.21,0,56692,142.251.35.202
1,0,MacOS,20,1666897825.467702000,64,4885,udp,56692,142.251.35.202,0,443,192.168.86.21
1,0,MacOS,20,1666897825.474072000,57,4886,udp,443,192.168.86.21,0,56692,142.251.35.202
0,0,MacOS,20,1666897826.514570000,64,4887,udp,59709,192.168.86.1,0,53,192.168.86.21
0,0,MacOS,20,1666897826.514658000,64,4888,udp,20718,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897826.529419000,64,4889,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.529425000,64,4890,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.529546000,64,4891,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.529580000,64,4892,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.529652000,64,4893,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.536486000,64,4894,udp,53,192.168.86.21,0,59709,192.168.86.1
0,0,MacOS,20,1666897826.539148000,120,4895,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.540723000,120,4896,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.540723000,120,4897,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.540724000,120,4898,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.540724000,120,4899,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.540724000,120,4900,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
1,0,MacOS,20,1666897826.540724000,64,4901,udp,53,192.168.86.21,0,20718,192.168.86.1
1,0,MacOS,20,1666897826.540923000,64,4902,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.541819000,64,4903,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.542311000,64,4904,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.552265000,59,4905,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.552270000,59,4906,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.552272000,59,4907,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.555009000,64,4908,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.555190000,64,4909,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.555356000,64,4910,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.556099000,64,4911,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.556170000,64,4912,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.561299000,59,4913,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.561300000,56,4914,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.561300000,59,4915,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.561613000,64,4916,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.561679000,64,4917,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.596722000,56,4918,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.596722000,56,4919,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.596723000,56,4920,udp,443,192.168.86.21,0,52712,142.251.32.142
1,0,MacOS,20,1666897826.597046000,64,4921,udp,52712,142.251.32.142,0,443,192.168.86.21
1,0,MacOS,20,1666897826.597076000,64,4922,udp,52712,142.251.32.142,0,443,192.168.86.21
0,0,MacOS,20,1666897826.606634000,120,4923,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.606635000,120,4924,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.606635000,120,4925,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
1,0,MacOS,20,1666897826.606781000,64,4926,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.608368000,64,4927,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
0,0,MacOS,20,1666897826.612185000,120,4928,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.612185000,120,4929,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
1,0,MacOS,20,1666897826.612286000,64,4930,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
1,0,MacOS,20,1666897826.612849000,64,4931,N/A,N/A,142.250.138.17,0,N/A,192.168.86.21
0,0,MacOS,20,1666897826.620501000,120,4932,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
0,0,MacOS,20,1666897826.625842000,120,4933,N/A,N/A,192.168.86.21,0,N/A,142.250.138.17
1,0,MacOS,20,1666897826.627983000,56,4934,udp,443,192.168.86.21,0,52712,142.251.32.142
0,0,MacOS,20,1666897826.797060000,255,4935,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897827.002177000,255,4937,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897827.048779000,255,4939,udp,5353,192.168.86.30,0,5353,192.168.86.21
0,0,MacOS,20,1666897827.117704000,1,4940,udp,62179,239.255.255.250,0,1900,192.168.86.21
0,0,MacOS,20,1666897827.206547000,255,4941,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897827.411859000,255,4943,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897827.616860000,255,4945,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897827.617983000,255,4947,udp,5353,224.0.0.251,0,5353,192.168.86.30
1,0,MacOS,20,1666897828.026485000,255,4950,udp,5353,224.0.0.251,0,5353,192.168.86.28
0,0,MacOS,20,1666897828.026811000,255,4951,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897828.118140000,1,4952,udp,62179,239.255.255.250,0,1900,192.168.86.21
0,0,MacOS,20,1666897828.230729000,255,4953,udp,5353,224.0.0.251,0,5353,192.168.86.30
0,0,MacOS,20,1666897828.641043000,255,4955,udp,5353,224.0.0.251,0,5353,192.168.86.30
