PACKET_SIZE,SRC_IP,TTL,DST_IP,KNOWN_HOST_DEVICE,IP_FRAG_OFF,PACKET_NO,MF_FLAG,TIMESTAMP,DF_FLAG 
20,192.168.86.21,64,142.250.138.17,MacOS,0,2167,0,1666897778.676050000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,2168,0,1666897778.676171000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2169,0,1666897778.676555000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2170,0,1666897778.676555000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2171,0,1666897778.676639000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2172,0,1666897778.677062000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2173,0,1666897778.677063000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2174,0,1666897778.677063000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2175,0,1666897778.677064000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2176,0,1666897778.677064000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2177,0,1666897778.677338000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2178,0,1666897778.677339000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2179,0,1666897778.677475000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2180,0,1666897778.677547000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2181,0,1666897778.677976000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2182,0,1666897778.677977000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2183,0,1666897778.679226000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2184,0,1666897778.679227000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2185,0,1666897778.679227000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2186,0,1666897778.679228000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2187,0,1666897778.679229000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2188,0,1666897778.679229000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2189,0,1666897778.679230000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2190,0,1666897778.679231000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2191,0,1666897778.679231000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2192,0,1666897778.679232000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2193,0,1666897778.679232000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2194,0,1666897778.679233000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2195,0,1666897778.679233000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2196,0,1666897778.679234000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2197,0,1666897778.679653000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2198,0,1666897778.680041000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2199,0,1666897778.683478000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2200,0,1666897778.683480000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2201,0,1666897778.683480000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2202,0,1666897778.683481000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2203,0,1666897778.683482000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2204,0,1666897778.683483000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2205,0,1666897778.683483000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2206,0,1666897778.683484000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2207,0,1666897778.683485000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2208,0,1666897778.683486000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2209,0,1666897778.683487000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2210,0,1666897778.683488000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2211,0,1666897778.683489000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2212,0,1666897778.683490000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2213,0,1666897778.683490000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2214,0,1666897778.683491000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2215,0,1666897778.683492000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2216,0,1666897778.683492000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2217,0,1666897778.683493000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2218,0,1666897778.683504000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2219,0,1666897778.683505000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2220,0,1666897778.684895000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2221,0,1666897778.684896000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2222,0,1666897778.684897000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2223,0,1666897778.684898000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2224,0,1666897778.684898000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2225,0,1666897778.684899000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2226,0,1666897778.684900000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2227,0,1666897778.684900000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2228,0,1666897778.684901000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2229,0,1666897778.684902000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2230,0,1666897778.684903000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2231,0,1666897778.684904000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2232,0,1666897778.684904000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2233,0,1666897778.684905000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2234,0,1666897778.684906000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2235,0,1666897778.685028000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2236,0,1666897778.685029000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2237,0,1666897778.685029000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2238,0,1666897778.685030000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2239,0,1666897778.685031000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2240,0,1666897778.685031000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2241,0,1666897778.685032000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2242,0,1666897778.685064000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,2243,0,1666897778.685119000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2244,0,1666897778.685391000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2245,0,1666897778.685392000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2246,0,1666897778.685392000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2247,0,1666897778.686892000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2248,0,1666897778.689693000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2249,0,1666897778.689694000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2250,0,1666897778.689695000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2251,0,1666897778.689695000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2252,0,1666897778.689696000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2253,0,1666897778.689697000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2254,0,1666897778.689697000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2255,0,1666897778.689698000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2256,0,1666897778.689698000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2257,0,1666897778.689699000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2258,0,1666897778.689699000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2259,0,1666897778.689700000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2260,0,1666897778.689700000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2261,0,1666897778.689701000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2262,0,1666897778.689701000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2263,0,1666897778.689702000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2264,0,1666897778.689703000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2265,0,1666897778.689703000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2266,0,1666897778.689704000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2267,0,1666897778.689704000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2268,0,1666897778.689705000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2269,0,1666897778.689705000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2270,0,1666897778.689706000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2271,0,1666897778.689706000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2272,0,1666897778.689937000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2273,0,1666897778.690235000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2274,0,1666897778.690236000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2275,0,1666897778.690236000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2276,0,1666897778.690237000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2277,0,1666897778.690237000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2278,0,1666897778.690238000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2279,0,1666897778.690238000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2280,0,1666897778.690239000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2281,0,1666897778.690239000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2282,0,1666897778.690240000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2283,0,1666897778.690240000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2284,0,1666897778.690241000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2285,0,1666897778.690242000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2286,0,1666897778.690242000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2287,0,1666897778.690243000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2288,0,1666897778.690374000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2289,0,1666897778.692674000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2290,0,1666897778.692675000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2291,0,1666897778.692675000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2292,0,1666897778.692676000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2293,0,1666897778.692677000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2294,0,1666897778.693300000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2295,0,1666897778.693300000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2296,0,1666897778.693480000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2297,0,1666897778.694229000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2298,0,1666897778.694229000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2299,0,1666897778.694230000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2300,0,1666897778.694231000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2301,0,1666897778.694232000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2302,0,1666897778.694232000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2303,0,1666897778.694233000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2304,0,1666897778.694234000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2305,0,1666897778.694235000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2306,0,1666897778.694235000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2307,0,1666897778.694236000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2308,0,1666897778.694550000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2309,0,1666897778.695883000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2310,0,1666897778.695884000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2311,0,1666897778.696334000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2312,0,1666897778.696689000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2313,0,1666897778.696690000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2314,0,1666897778.696691000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2315,0,1666897778.696691000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2316,0,1666897778.696692000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2317,0,1666897778.696693000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2318,0,1666897778.696694000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2319,0,1666897778.697644000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2320,0,1666897778.699299000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2321,0,1666897778.699302000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2322,0,1666897778.699305000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2323,0,1666897778.699306000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2324,0,1666897778.699308000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2325,0,1666897778.699310000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2326,0,1666897778.699312000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2327,0,1666897778.699314000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2328,0,1666897778.699316000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2329,0,1666897778.699317000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2330,0,1666897778.699319000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2331,0,1666897778.699321000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2332,0,1666897778.699323000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2333,0,1666897778.699325000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2334,0,1666897778.699327000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2335,0,1666897778.699329000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2336,0,1666897778.699332000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2337,0,1666897778.699333000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2338,0,1666897778.699335000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2339,0,1666897778.699337000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2340,0,1666897778.699339000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2341,0,1666897778.699341000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2342,0,1666897778.699342000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2343,0,1666897778.699929000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2344,0,1666897778.700204000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2345,0,1666897778.700206000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2346,0,1666897778.700206000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2347,0,1666897778.700207000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2348,0,1666897778.700208000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2349,0,1666897778.700209000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2350,0,1666897778.700210000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2351,0,1666897778.700210000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2352,0,1666897778.700211000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2353,0,1666897778.700212000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2354,0,1666897778.700212000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2355,0,1666897778.700213000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2356,0,1666897778.700214000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2357,0,1666897778.700214000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2358,0,1666897778.700215000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2359,0,1666897778.700216000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2360,0,1666897778.700922000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2361,0,1666897778.701018000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2362,0,1666897778.701019000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2363,0,1666897778.701038000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2364,0,1666897778.701039000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2365,0,1666897778.701040000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2366,0,1666897778.701040000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2367,0,1666897778.701041000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2368,0,1666897778.701042000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2369,0,1666897778.701129000,1
20,216.58.193.131,57,192.168.86.21,MacOS,0,2370,0,1666897778.701338000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2371,0,1666897778.702397000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2372,0,1666897778.702986000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2373,0,1666897778.703096000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2374,0,1666897778.703097000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2375,0,1666897778.703567000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2376,0,1666897778.704128000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2377,0,1666897778.704129000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2378,0,1666897778.704130000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2379,0,1666897778.704130000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2380,0,1666897778.704131000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2381,0,1666897778.704131000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2382,0,1666897778.704132000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2383,0,1666897778.704133000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2384,0,1666897778.704133000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2385,0,1666897778.704134000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2386,0,1666897778.704134000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2387,0,1666897778.704135000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2388,0,1666897778.704136000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2389,0,1666897778.704136000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2390,0,1666897778.704137000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2391,0,1666897778.704138000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2392,0,1666897778.704928000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2393,0,1666897778.705092000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2394,0,1666897778.705093000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2395,0,1666897778.705094000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2396,0,1666897778.705094000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2397,0,1666897778.705095000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2398,0,1666897778.705096000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2399,0,1666897778.705097000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2400,0,1666897778.705098000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2401,0,1666897778.705098000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2402,0,1666897778.705098000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2403,0,1666897778.705099000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2404,0,1666897778.705187000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2405,0,1666897778.706519000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2406,0,1666897778.706520000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2407,0,1666897778.706692000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2408,0,1666897778.707753000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2409,0,1666897778.707754000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2410,0,1666897778.707754000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2411,0,1666897778.707755000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2412,0,1666897778.707756000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2413,0,1666897778.707757000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2414,0,1666897778.707757000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2415,0,1666897778.707758000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2416,0,1666897778.707759000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2417,0,1666897778.707760000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2418,0,1666897778.707760000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2419,0,1666897778.707961000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2420,0,1666897778.708213000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2421,0,1666897778.708213000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2422,0,1666897778.708214000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2423,0,1666897778.708215000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2424,0,1666897778.708215000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2425,0,1666897778.708216000,0
20,192.168.86.21,64,142.250.138.17,MacOS,0,2426,0,1666897778.708293000,1
20,142.250.138.17,120,192.168.86.21,MacOS,0,2427,0,1666897778.709022000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2428,0,1666897778.709023000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2429,0,1666897778.709024000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2430,0,1666897778.709025000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2431,0,1666897778.709025000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2432,0,1666897778.709026000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2433,0,1666897778.709026000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2434,0,1666897778.709027000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2435,0,1666897778.709028000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,2436,0,1666897778.709028000,0
