DST_IP,KNOWN_HOST_DEVICE,SRC_PORT,TCP_OPTIONS,DF_FLAG,TCP_HDR_LEN,PACKET_NO,SRC_IP,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE,TCP_ACK,TTL,IP_FRAG_OFF,DST_PORT,MF_FLAG,TIMESTAMP,PACKET_SIZE,TCP_URP,TCP_FLAGS 
208.40.244.65,Windows,1295,N/A,1,20,2001,10.169.161.162,2370857840,tcp,513,3649,128,0,443,0,1663877657.034532000,20,0,·······A····
69.16.175.10,Windows,1297,N/A,1,20,2002,10.169.161.162,2937180537,tcp,514,19332,128,0,443,0,1663877657.034563000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2003,69.16.175.10,3906231764,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2004,69.16.175.10,3906233224,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2005,69.16.175.10,3906234684,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2006,69.16.175.10,3906236144,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2007,69.16.175.10,3906237604,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2008,69.16.175.10,3906239064,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2009,69.16.175.10,3906240524,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2010,69.16.175.10,3906241984,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2011,69.16.175.10,3906243444,tcp,131,1180,48,0,1297,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2012,54.91.59.199,1238499551,tcp,58,1211,41,0,1294,0,1663877657.034700000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2013,54.91.59.199,1238499551,tcp,58,1211,41,0,1294,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,2014,142.251.45.46,3312927597,tcp,339,2341,117,0,1200,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,2015,108.138.167.80,3110786920,tcp,133,1120,244,0,1302,0,1663877657.034700000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,2016,108.138.167.80,3110787426,tcp,133,1151,244,0,1302,0,1663877657.034700000,20,0,·······A····
142.251.45.46,Windows,1200,01:01:05:0a:c5:77:43:6d:c5:77:43:94,1,32,2017,10.169.161.162,894402536,tcp,512,72055,128,0,443,0,1663877657.034799000,20,0,·······A····
208.40.244.65,Windows,1293,N/A,1,20,2018,10.169.161.162,299112349,tcp,511,3649,128,0,443,0,1663877657.034840000,20,0,·······AP···
108.138.167.80,Windows,1302,01:01:05:0a:b9:6a:d7:68:b9:6a:d9:62,1,32,2019,10.169.161.162,2839583183,tcp,517,8157,128,0,443,0,1663877657.034854000,20,0,·······A····
69.16.175.10,Windows,1297,N/A,1,20,2020,10.169.161.162,2937180537,tcp,514,31694,128,0,443,0,1663877657.034878000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2021,208.40.244.65,154615062,tcp,507,934,230,0,1290,0,1663877657.035781000,20,0,·······A····
208.40.244.65,Windows,1295,N/A,1,20,2022,10.169.161.162,2370857840,tcp,513,3649,128,0,443,0,1663877657.036647000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,2023,10.169.161.162,894402536,tcp,512,72055,128,0,443,0,1663877657.037284000,20,0,·······AP···
208.40.244.65,Windows,1293,N/A,1,20,2024,10.169.161.162,299112423,tcp,511,3649,128,0,443,0,1663877657.038516000,20,0,·······AP···
208.40.244.65,Windows,1295,N/A,1,20,2025,10.169.161.162,2370857914,tcp,513,3649,128,0,443,0,1663877657.039013000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2026,208.40.244.65,154615062,tcp,505,1571,230,0,1290,0,1663877657.042707000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2027,208.40.244.65,1930439675,tcp,515,3664,230,0,1287,0,1663877657.050151000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,2028,208.40.244.65,1930441135,tcp,515,3664,230,0,1287,0,1663877657.051026000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,2029,208.40.244.65,1930441750,tcp,515,3664,230,0,1287,0,1663877657.051026000,20,0,·······AP···
208.40.244.65,Windows,1287,N/A,1,20,2030,10.169.161.162,770886518,tcp,513,87615,128,0,443,0,1663877657.051094000,20,0,·······A····
