DST_IP,PACKET_NO,SRC_PORT,TCP_URP,PACKET_SIZE,TCP_FLAGS,TCP_WINDOW_SIZE,DST_PORT,TCP_ACK,PROTOCOL,KNOWN_HOST_DEVICE,DF_FLAG,TLS_EXTENSION_SIG_ALGS,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,SUB_PROTOCOL,IP_FRAG_OFF,SRC_IP,TLS_CIPHER_SUITES,TCP_SEQ,TLS_VERSION,TTL,TCP_OPTIONS
192.168.86.21,3675,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446990000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3676,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446991000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3677,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446991000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3678,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446992000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3679,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446992000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3680,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446993000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3681,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446994000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3682,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446994000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3683,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.446995000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
142.251.45.33,3684,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.447250000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.45.33,3685,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.447358000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,3686,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448173000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3687,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448174000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3688,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448174000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3689,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448175000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3690,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448175000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3691,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448176000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3692,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448176000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3693,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448177000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3694,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448177000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3695,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448178000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3696,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448178000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3697,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448179000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3698,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448179000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3699,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448179000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3700,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448180000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3701,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448180000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3702,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448181000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3703,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448181000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3704,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448182000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3705,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448182000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3706,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448182000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3707,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448183000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3708,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448183000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3709,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448184000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3710,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448184000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3711,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448185000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3712,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448185000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3713,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448185000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3714,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448186000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3715,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448187000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3716,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448187000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3717,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448187000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
142.251.45.33,3718,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448362000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.45.33,3719,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448509000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.45.33,3720,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448601000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,3721,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448968000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3722,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448968000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3723,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448969000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3724,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448969000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3725,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448970000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3726,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448970000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3727,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448971000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3728,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448971000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3729,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448972000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3730,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448972000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3731,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448972000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3732,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448973000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3733,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448973000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3734,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448974000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3735,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448974000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3736,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448975000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3737,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448975000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3738,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448976000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3739,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448976000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3740,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448977000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3741,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448977000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3742,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448977000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3743,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448978000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3744,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.448978000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
142.251.45.33,3745,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.449153000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.45.33,3746,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.449317000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.45.33,3747,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.449485000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,3748,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451363000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3749,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451363000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3750,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451364000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3751,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451364000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3752,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451365000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3753,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451365000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3754,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451366000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3755,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451366000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3756,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451367000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3757,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451367000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3758,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451368000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
142.251.45.33,3759,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451369000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,3760,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451370000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
142.251.45.33,3761,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.451544000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,3762,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452270000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3763,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452270000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3764,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452271000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3765,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452271000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3766,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452272000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3767,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452272000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3768,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452273000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3769,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452273000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3770,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452274000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3771,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452274000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3772,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452274000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3773,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452277000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3774,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452277000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3775,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452278000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3776,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452278000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3777,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452279000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3778,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452279000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3779,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452279000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3780,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452280000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
142.251.45.33,3781,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452465000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.45.33,3782,59271,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.452755000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,3783,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453127000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3784,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453128000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3785,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453128000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3786,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453129000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3787,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453129000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3788,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453130000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3789,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453130000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3790,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453131000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3791,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453132000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3792,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453132000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3793,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453132000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3794,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453133000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3795,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453133000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3796,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453134000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3797,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453134000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3798,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453135000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3799,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453135000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3800,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453136000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3801,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453136000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3802,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453137000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3803,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453137000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3804,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453138000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3805,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453138000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3806,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453138000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3807,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453139000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3808,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453139000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3809,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453140000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3810,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453140000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3811,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453141000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3812,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453141000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3813,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453142000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3814,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453142000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3815,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453143000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3816,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453143000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3817,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453143000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
192.168.86.21,3818,443,N/A,20,N/A,N/A,59271,N/A,udp,MacOS,1,N/A,N/A,0,1666897779.453144000,N/A,0,142.251.45.33,N/A,N/A,N/A,58,N/A
