PACKET_NO,KNOWN_HOST_DEVICE,DST_IP,SRC_IP,PACKET_SIZE,TIMESTAMP,TTL,DF_FLAG,MF_FLAG,IP_FRAG_OFF,PROTOCOL,SRC_PORT,DST_PORT,SUB_PROTOCOL 
5470,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5471,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5472,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5473,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5474,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5475,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5476,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,tls
5477,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5478,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5479,windows,10.169.169.21,208.76.225.72,20,1663877134.321606000,56,1,0,0,tcp,443,50652,
5480,windows,208.76.225.72,10.169.169.21,20,1663877134.322128000,128,1,0,0,tcp,50652,443,
5481,windows,10.169.169.21,208.76.225.72,20,1663877134.354938000,56,1,0,0,tcp,443,50652,tls
5482,windows,10.169.169.21,208.76.225.72,20,1663877134.354938000,56,1,0,0,tcp,443,50652,tls
5483,windows,208.76.225.72,10.169.169.21,20,1663877134.355231000,128,1,0,0,tcp,50652,443,
5484,windows,10.169.169.21,208.76.225.72,20,1663877134.428998000,56,1,0,0,tcp,443,50652,
5485,windows,10.169.169.21,208.76.225.72,20,1663877134.428998000,56,1,0,0,tcp,443,50652,
5486,windows,208.76.225.72,10.169.169.21,20,1663877134.429158000,128,1,0,0,tcp,50652,443,
5487,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5488,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5489,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5490,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5491,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5492,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5493,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5494,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,tls
5495,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5496,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5497,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5498,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5499,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5500,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,
5501,windows,10.169.169.21,208.76.225.72,20,1663877134.430497000,56,1,0,0,tcp,443,50652,tls
5502,windows,208.76.225.72,10.169.169.21,20,1663877134.430898000,128,1,0,0,tcp,50652,443,
5503,windows,208.67.222.222,10.169.169.21,20,1663877134.434235000,128,0,0,0,udp,53819,443,
5504,windows,10.169.169.21,208.76.225.72,20,1663877134.482001000,56,1,0,0,tcp,443,50652,tls
5505,windows,10.169.169.21,208.76.225.72,20,1663877134.482001000,56,1,0,0,tcp,443,50652,
5506,windows,10.169.169.21,208.76.225.72,20,1663877134.482001000,56,1,0,0,tcp,443,50652,tls
5507,windows,10.169.169.21,208.76.225.72,20,1663877134.482001000,56,1,0,0,tcp,443,50652,tls
5508,windows,208.76.225.72,10.169.169.21,20,1663877134.482410000,128,1,0,0,tcp,50652,443,
5509,windows,208.76.225.72,10.169.169.21,20,1663877134.482509000,128,1,0,0,tcp,50652,443,
5510,windows,10.169.169.21,208.67.222.222,20,1663877134.492853000,53,1,0,0,udp,443,53819,
5511,windows,10.169.169.21,208.76.225.72,20,1663877134.492853000,56,1,0,0,tcp,443,50652,tls
5512,windows,208.76.225.72,10.169.169.21,20,1663877134.493108000,128,1,0,0,tcp,50652,443,
5513,windows,208.67.222.222,10.169.169.21,20,1663877134.495349000,128,0,0,0,udp,57659,443,
5514,windows,142.251.116.100,10.169.169.21,20,1663877134.495758000,128,1,0,0,udp,57658,443,quic
5515,windows,142.251.116.100,10.169.169.21,20,1663877134.496127000,128,1,0,0,udp,57658,443,quic
5516,windows,142.251.116.100,10.169.169.21,20,1663877134.497101000,128,1,0,0,udp,57658,443,quic
5517,windows,142.251.116.100,10.169.169.21,20,1663877134.497237000,128,1,0,0,udp,57658,443,quic
5518,windows,10.169.169.21,162.159.133.234,20,1663877134.503199000,53,1,0,0,tcp,443,53331,tls
5519,windows,10.169.169.21,208.76.225.72,20,1663877134.503199000,56,1,0,0,tcp,443,50652,tls
5520,windows,208.76.225.72,10.169.169.21,20,1663877134.503392000,128,1,0,0,tcp,50652,443,
5521,windows,10.169.169.21,208.67.222.222,20,1663877134.513660000,53,1,0,0,udp,443,57659,
5522,windows,10.169.169.21,142.251.116.100,20,1663877134.513660000,54,1,0,0,udp,443,57658,quic
5523,windows,10.169.169.21,142.251.116.100,20,1663877134.513660000,54,1,0,0,udp,443,57658,quic
5524,windows,10.169.169.21,142.251.116.100,20,1663877134.513660000,54,1,0,0,udp,443,57658,quic
5525,windows,10.169.169.21,142.251.116.100,20,1663877134.513660000,54,1,0,0,udp,443,57658,quic
5526,windows,10.169.169.21,142.251.116.100,20,1663877134.513660000,54,1,0,0,udp,443,57658,quic
5527,windows,10.169.169.21,208.76.225.72,20,1663877134.513660000,56,1,0,0,tcp,443,50652,tls
5528,windows,208.76.225.72,10.169.169.21,20,1663877134.514001000,128,1,0,0,tcp,50652,443,
5529,windows,142.251.116.100,10.169.169.21,20,1663877134.514796000,128,1,0,0,udp,57658,443,quic
5530,windows,142.251.116.100,10.169.169.21,20,1663877134.516070000,128,1,0,0,udp,57658,443,quic
5531,windows,142.251.116.100,10.169.169.21,20,1663877134.516213000,128,1,0,0,udp,57658,443,quic
5532,windows,142.251.116.100,10.169.169.21,20,1663877134.516298000,128,1,0,0,udp,57658,443,quic
5533,windows,10.169.169.21,208.76.225.72,20,1663877134.521356000,56,1,0,0,tcp,443,50652,tls
5534,windows,208.76.225.72,10.169.169.21,20,1663877134.521525000,128,1,0,0,tcp,50652,443,
5535,windows,10.169.169.21,142.251.116.100,20,1663877134.526470000,54,1,0,0,udp,443,57658,quic
5536,windows,10.169.169.21,142.251.116.100,20,1663877134.526470000,54,1,0,0,udp,443,57658,quic
5537,windows,10.169.169.21,208.76.225.72,20,1663877134.526470000,56,1,0,0,tcp,443,50652,tls
5538,windows,10.169.169.21,142.251.116.100,20,1663877134.526470000,54,1,0,0,udp,443,57658,quic
5539,windows,208.76.225.72,10.169.169.21,20,1663877134.526676000,128,1,0,0,tcp,50652,443,
5540,windows,142.251.116.100,10.169.169.21,20,1663877134.527019000,128,1,0,0,udp,57658,443,quic
5541,windows,10.169.169.21,142.251.116.100,20,1663877134.533165000,54,1,0,0,udp,443,57658,quic
5542,windows,10.169.169.21,208.76.225.72,20,1663877134.533165000,56,1,0,0,tcp,443,50652,tls
5543,windows,208.76.225.72,10.169.169.21,20,1663877134.533344000,128,1,0,0,tcp,50652,443,
5544,windows,10.169.169.21,208.76.225.72,20,1663877134.538369000,56,1,0,0,tcp,443,50652,tls
5545,windows,208.76.225.72,10.169.169.21,20,1663877134.538570000,128,1,0,0,tcp,50652,443,
5546,windows,162.159.133.234,10.169.169.21,20,1663877134.543523000,128,1,0,0,tcp,53331,443,
5547,windows,10.169.169.21,208.76.225.72,20,1663877134.543861000,56,1,0,0,tcp,443,50652,tls
5548,windows,208.76.225.72,10.169.169.21,20,1663877134.543984000,128,1,0,0,tcp,50652,443,
5549,windows,10.169.169.21,208.76.225.72,20,1663877134.549388000,56,1,0,0,tcp,443,50652,tls
5550,windows,208.76.225.72,10.169.169.21,20,1663877134.549553000,128,1,0,0,tcp,50652,443,
5551,windows,10.169.169.21,208.76.225.72,20,1663877134.553500000,56,1,0,0,tcp,443,50652,tls
5552,windows,208.76.225.72,10.169.169.21,20,1663877134.553626000,128,1,0,0,tcp,50652,443,
5553,windows,142.251.116.100,10.169.169.21,20,1663877134.558644000,128,1,0,0,udp,57658,443,quic
5554,windows,10.169.169.21,208.76.225.72,20,1663877134.581429000,56,1,0,0,tcp,443,50652,tls
5555,windows,208.76.225.72,10.169.169.21,20,1663877134.581575000,128,1,0,0,tcp,50652,443,
5556,windows,10.169.169.21,208.76.225.72,20,1663877134.604487000,56,1,0,0,tcp,443,50652,tls
5557,windows,10.169.169.21,208.76.225.72,20,1663877134.604487000,56,1,0,0,tcp,443,50652,tls
5558,windows,208.76.225.72,10.169.169.21,20,1663877134.604851000,128,1,0,0,tcp,50652,443,
5560,windows,10.169.169.21,208.76.225.72,20,1663877134.610871000,56,1,0,0,tcp,443,50652,tls
5561,windows,208.76.225.72,10.169.169.21,20,1663877134.610998000,128,1,0,0,tcp,50652,443,
5562,windows,10.169.169.21,208.76.225.72,20,1663877134.614315000,56,1,0,0,tcp,443,50652,
5563,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5564,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5565,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5566,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5567,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5568,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5569,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5570,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5571,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5572,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5573,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5574,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5575,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5576,windows,10.169.169.21,142.251.116.100,20,1663877134.614315000,54,1,0,0,udp,443,57658,quic
5577,windows,10.169.169.21,208.76.225.72,20,1663877134.614315000,56,1,0,0,tcp,443,50652,tls
5578,windows,208.76.225.72,10.169.169.21,20,1663877134.614560000,128,1,0,0,tcp,50652,443,
5579,windows,208.76.225.72,10.169.169.21,20,1663877134.614949000,128,1,0,0,tcp,50652,443,
5580,windows,10.169.169.21,142.251.116.100,20,1663877134.615137000,54,1,0,0,udp,443,57658,quic
5581,windows,10.169.169.21,142.251.116.100,20,1663877134.615137000,54,1,0,0,udp,443,57658,quic
5582,windows,142.251.116.100,10.169.169.21,20,1663877134.615398000,128,1,0,0,udp,57658,443,quic
5583,windows,142.251.116.100,10.169.169.21,20,1663877134.615581000,128,1,0,0,udp,57658,443,quic
5584,windows,142.251.116.100,10.169.169.21,20,1663877134.615803000,128,1,0,0,udp,57658,443,quic
5585,windows,142.251.116.100,10.169.169.21,20,1663877134.615927000,128,1,0,0,udp,57658,443,quic
5586,windows,142.251.116.100,10.169.169.21,20,1663877134.616046000,128,1,0,0,udp,57658,443,quic
5587,windows,142.251.116.100,10.169.169.21,20,1663877134.616189000,128,1,0,0,udp,57658,443,quic
5588,windows,142.251.116.100,10.169.169.21,20,1663877134.616449000,128,1,0,0,udp,57658,443,quic
5589,windows,142.251.116.100,10.169.169.21,20,1663877134.616673000,128,1,0,0,udp,57658,443,quic
5590,windows,142.251.116.100,10.169.169.21,20,1663877134.616824000,128,1,0,0,udp,57658,443,quic
5591,windows,142.251.116.100,10.169.169.21,20,1663877134.616968000,128,1,0,0,udp,57658,443,quic
5592,windows,142.251.116.100,10.169.169.21,20,1663877134.617108000,128,1,0,0,udp,57658,443,quic
5593,windows,10.169.169.21,142.251.116.100,20,1663877134.619694000,54,1,0,0,udp,443,57658,quic
5594,windows,10.169.169.21,142.251.116.100,20,1663877134.620161000,54,1,0,0,udp,443,57658,quic
5595,windows,142.251.116.100,10.169.169.21,20,1663877134.620640000,128,1,0,0,udp,57658,443,quic
5596,windows,10.169.169.21,142.251.116.100,20,1663877134.645184000,54,1,0,0,udp,443,57658,quic
5597,windows,142.251.32.131,10.169.169.21,20,1663877134.647628000,128,1,0,0,udp,49486,443,quic
5598,windows,142.251.32.131,10.169.169.21,20,1663877134.648294000,128,1,0,0,udp,49486,443,quic
5599,windows,142.251.40.67,10.169.169.21,20,1663877134.650023000,128,1,0,0,udp,54220,443,quic
5600,windows,142.251.40.67,10.169.169.21,20,1663877134.650514000,128,1,0,0,udp,54220,443,quic
5601,windows,10.169.169.21,142.251.32.131,20,1663877134.652648000,54,1,0,0,udp,443,49486,quic
5602,windows,10.169.169.21,142.251.32.131,20,1663877134.652995000,54,1,0,0,udp,443,49486,quic
5603,windows,10.169.169.21,142.251.32.131,20,1663877134.652995000,54,1,0,0,udp,443,49486,quic
5604,windows,142.251.32.131,10.169.169.21,20,1663877134.654114000,128,1,0,0,udp,49486,443,quic
5605,windows,142.251.32.131,10.169.169.21,20,1663877134.654556000,128,1,0,0,udp,49486,443,quic
5606,windows,10.169.169.21,142.251.40.67,20,1663877134.656096000,55,1,0,0,udp,443,54220,quic
5607,windows,10.169.169.21,142.251.40.67,20,1663877134.656298000,55,1,0,0,udp,443,54220,quic
5608,windows,10.169.169.21,142.251.40.67,20,1663877134.656298000,55,1,0,0,udp,443,54220,quic
5609,windows,10.169.169.21,142.251.32.131,20,1663877134.656569000,54,1,0,0,udp,443,49486,quic
5610,windows,142.251.32.131,10.169.169.21,20,1663877134.657180000,128,1,0,0,udp,49486,443,quic
5611,windows,142.251.40.67,10.169.169.21,20,1663877134.658539000,128,1,0,0,udp,54220,443,quic
5612,windows,142.251.40.67,10.169.169.21,20,1663877134.658982000,128,1,0,0,udp,54220,443,quic
5613,windows,208.76.225.72,10.169.169.21,20,1663877134.662063000,128,1,0,0,tcp,50652,443,tls
5614,windows,10.169.169.21,142.251.40.67,20,1663877134.662394000,55,1,0,0,udp,443,54220,quic
5615,windows,142.251.40.67,10.169.169.21,20,1663877134.662935000,128,1,0,0,udp,54220,443,quic
5616,windows,10.169.169.21,208.76.225.72,20,1663877134.665939000,56,1,0,0,tcp,443,50652,tls
5617,windows,10.169.169.21,208.76.225.72,20,1663877134.666337000,56,1,0,0,tcp,443,50652,
5618,windows,208.76.225.72,10.169.169.21,20,1663877134.666423000,128,1,0,0,tcp,50652,443,
5619,windows,10.169.169.21,208.76.225.72,20,1663877134.666602000,56,1,0,0,tcp,443,50652,
5620,windows,208.76.225.72,10.169.169.21,20,1663877134.666657000,128,1,0,0,tcp,50652,443,
5621,windows,10.169.169.21,208.76.225.72,20,1663877134.667622000,56,1,0,0,tcp,443,50652,
5622,windows,208.76.225.72,10.169.169.21,20,1663877134.667708000,128,1,0,0,tcp,50652,443,
5623,windows,10.169.169.21,208.76.225.72,20,1663877134.668080000,56,1,0,0,tcp,443,50652,
5624,windows,208.76.225.72,10.169.169.21,20,1663877134.668152000,128,1,0,0,tcp,50652,443,
5625,windows,10.169.169.21,208.76.225.72,20,1663877134.668484000,56,1,0,0,tcp,443,50652,
5626,windows,208.76.225.72,10.169.169.21,20,1663877134.668566000,128,1,0,0,tcp,50652,443,
5627,windows,10.169.169.21,208.76.225.72,20,1663877134.669079000,56,1,0,0,tcp,443,50652,tls
5628,windows,10.169.169.21,208.76.225.72,20,1663877134.669424000,56,1,0,0,tcp,443,50652,
5629,windows,208.76.225.72,10.169.169.21,20,1663877134.669492000,128,1,0,0,tcp,50652,443,
5630,windows,10.169.169.21,208.76.225.72,20,1663877134.670121000,56,1,0,0,tcp,443,50652,
5631,windows,208.76.225.72,10.169.169.21,20,1663877134.670226000,128,1,0,0,tcp,50652,443,
5632,windows,10.169.169.21,208.76.225.72,20,1663877134.670570000,56,1,0,0,tcp,443,50652,
5633,windows,208.76.225.72,10.169.169.21,20,1663877134.670668000,128,1,0,0,tcp,50652,443,
5634,windows,10.169.169.21,208.76.225.72,20,1663877134.670884000,56,1,0,0,tcp,443,50652,
5635,windows,208.76.225.72,10.169.169.21,20,1663877134.670963000,128,1,0,0,tcp,50652,443,
5636,windows,10.169.169.21,208.76.225.72,20,1663877134.671815000,56,1,0,0,tcp,443,50652,
5637,windows,10.169.169.21,208.76.225.72,20,1663877134.672328000,56,1,0,0,tcp,443,50652,
5638,windows,208.76.225.72,10.169.169.21,20,1663877134.672412000,128,1,0,0,tcp,50652,443,
5639,windows,10.169.169.21,208.76.225.72,20,1663877134.672924000,56,1,0,0,tcp,443,50652,tls
5640,windows,208.76.225.72,10.169.169.21,20,1663877134.673006000,128,1,0,0,tcp,50652,443,
5641,windows,10.169.169.21,208.76.225.72,20,1663877134.674003000,56,1,0,0,tcp,443,50652,
5642,windows,208.76.225.72,10.169.169.21,20,1663877134.674112000,128,1,0,0,tcp,50652,443,
5643,windows,10.169.169.21,208.76.225.72,20,1663877134.674301000,56,1,0,0,tcp,443,50652,
5644,windows,208.76.225.72,10.169.169.21,20,1663877134.674371000,128,1,0,0,tcp,50652,443,
5645,windows,10.169.169.21,208.76.225.72,20,1663877134.674683000,56,1,0,0,tcp,443,50652,
5646,windows,208.76.225.72,10.169.169.21,20,1663877134.674765000,128,1,0,0,tcp,50652,443,
5647,windows,10.169.169.21,208.76.225.72,20,1663877134.675516000,56,1,0,0,tcp,443,50652,
5648,windows,208.76.225.72,10.169.169.21,20,1663877134.675613000,128,1,0,0,tcp,50652,443,
5649,windows,10.169.169.21,208.76.225.72,20,1663877134.675890000,56,1,0,0,tcp,443,50652,
5650,windows,208.76.225.72,10.169.169.21,20,1663877134.675960000,128,1,0,0,tcp,50652,443,
5651,windows,10.169.169.21,208.76.225.72,20,1663877134.676292000,56,1,0,0,tcp,443,50652,tls
5652,windows,208.76.225.72,10.169.169.21,20,1663877134.676371000,128,1,0,0,tcp,50652,443,
5653,windows,10.169.169.21,208.76.225.72,20,1663877134.677252000,56,1,0,0,tcp,443,50652,
5654,windows,10.169.169.21,208.76.225.72,20,1663877134.677664000,56,1,0,0,tcp,443,50652,
5655,windows,208.76.225.72,10.169.169.21,20,1663877134.677745000,128,1,0,0,tcp,50652,443,
5656,windows,10.169.169.21,208.76.225.72,20,1663877134.678566000,56,1,0,0,tcp,443,50652,
5657,windows,208.76.225.72,10.169.169.21,20,1663877134.678676000,128,1,0,0,tcp,50652,443,
5658,windows,10.169.169.21,208.76.225.72,20,1663877134.678970000,56,1,0,0,tcp,443,50652,
5659,windows,208.76.225.72,10.169.169.21,20,1663877134.679040000,128,1,0,0,tcp,50652,443,
5660,windows,10.169.169.21,208.76.225.72,20,1663877134.679398000,56,1,0,0,tcp,443,50652,
5661,windows,208.76.225.72,10.169.169.21,20,1663877134.679465000,128,1,0,0,tcp,50652,443,
5662,windows,10.169.169.21,208.76.225.72,20,1663877134.680494000,56,1,0,0,tcp,443,50652,tls
5663,windows,208.76.225.72,10.169.169.21,20,1663877134.680600000,128,1,0,0,tcp,50652,443,
5664,windows,10.169.169.21,208.76.225.72,20,1663877134.680787000,56,1,0,0,tcp,443,50652,
5665,windows,208.76.225.72,10.169.169.21,20,1663877134.680855000,128,1,0,0,tcp,50652,443,
5666,windows,10.169.169.21,208.76.225.72,20,1663877134.682001000,56,1,0,0,tcp,443,50652,
5667,windows,208.76.225.72,10.169.169.21,20,1663877134.682095000,128,1,0,0,tcp,50652,443,
5668,windows,10.169.169.21,208.76.225.72,20,1663877134.682285000,56,1,0,0,tcp,443,50652,
5669,windows,208.76.225.72,10.169.169.21,20,1663877134.682338000,128,1,0,0,tcp,50652,443,
5670,windows,10.169.169.21,208.76.225.72,20,1663877134.683404000,56,1,0,0,tcp,443,50652,tls
5671,windows,208.76.225.72,10.169.169.21,20,1663877134.683504000,128,1,0,0,tcp,50652,443,
5672,windows,10.169.169.21,208.76.225.72,20,1663877134.684612000,56,1,0,0,tcp,443,50652,
5673,windows,208.76.225.72,10.169.169.21,20,1663877134.684689000,128,1,0,0,tcp,50652,443,
5674,windows,10.169.169.21,208.76.225.72,20,1663877134.685428000,56,1,0,0,tcp,443,50652,tls
5675,windows,208.76.225.72,10.169.169.21,20,1663877134.685523000,128,1,0,0,tcp,50652,443,
5676,windows,10.169.169.21,208.76.225.72,20,1663877134.686073000,56,1,0,0,tcp,443,50652,
5677,windows,208.76.225.72,10.169.169.21,20,1663877134.686149000,128,1,0,0,tcp,50652,443,
5678,windows,10.169.169.21,208.76.225.72,20,1663877134.686307000,56,1,0,0,tcp,443,50652,tls
5679,windows,208.76.225.72,10.169.169.21,20,1663877134.712568000,128,1,0,0,tcp,50652,443,tls
5680,windows,10.169.169.21,208.76.225.72,20,1663877134.769874000,56,1,0,0,tcp,443,50652,tls
5681,windows,208.76.225.72,10.169.169.21,20,1663877134.769986000,128,1,0,0,tcp,50652,443,
5682,windows,10.169.169.21,208.76.225.72,20,1663877134.777165000,56,1,0,0,tcp,443,50652,tls
5683,windows,10.169.169.21,208.76.225.72,20,1663877134.777165000,56,1,0,0,tcp,443,50652,tls
5684,windows,208.76.225.72,10.169.169.21,20,1663877134.777410000,128,1,0,0,tcp,50652,443,
5685,windows,10.169.169.21,208.76.225.72,20,1663877134.778924000,56,1,0,0,tcp,443,50652,tls
5686,windows,208.76.225.72,10.169.169.21,20,1663877134.779020000,128,1,0,0,tcp,50652,443,
