TLS_EXTENSION_SIG_ALGS,TLS_CIPHER_SUITES,IP_FRAG_OFF,TCP_OPTIONS,TCP_ACK,TIMESTAMP,TTL,DF_FLAG,TCP_SEQ,MF_FLAG,PROTOCOL,SUB_PROTOCOL,TCP_WINDOW_SIZE,PACKET_NO,DST_PORT,TCP_FLAGS,TLS_VERSION,HTTP_USER_AGENT,SRC_PORT,DST_IP,SRC_IP,PACKET_SIZE,TCP_HDR_LEN,KNOWN_HOST_DEVICE,TCP_URP
N/A,N/A,0,N/A,3917,1663877504.961567000,118,0,3162099513,0,tcp,N/A,349,130,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,57752,1663877504.961640000,128,1,2339534152,0,tcp,N/A,507,131,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3917,1663877504.965812000,118,0,3162100293,0,tcp,N/A,349,132,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,3917,1663877504.965812000,118,0,3162100325,0,tcp,N/A,349,133,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,3917,1663877504.965812000,118,0,3162100356,0,tcp,N/A,349,134,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,57854,1663877504.965932000,128,1,2339534152,0,tcp,N/A,507,135,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,57854,1663877504.966382000,128,1,2339534152,0,tcp,N/A,507,136,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3956,1663877504.968708000,118,0,3162100395,0,tcp,N/A,349,137,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877504.972837000,128,0,N/A,0,udp,N/A,N/A,138,53,N/A,N/A,N/A,56891,10.100.70.24,10.169.161.162,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877504.975205000,125,0,N/A,0,udp,N/A,N/A,139,56891,N/A,N/A,N/A,53,10.169.161.162,10.100.70.24,20,N/A,Windows,N/A
N/A,N/A,0,02:04:05:b4:01:03:03:08:01:01:04:02,0,1663877504.976909000,128,1,3592709133,0,tcp,N/A,64240,140,443,··········S·,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,32,Windows,0
N/A,N/A,0,02:04:05:84:01:01:04:02:01:03:03:08,1,1663877504.980139000,117,1,3563531374,0,tcp,N/A,65535,141,1198,·······A··S·,N/A,N/A,443,10.169.161.162,142.251.45.46,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877504.980292000,128,1,3592709134,0,tcp,N/A,512,142,443,·······A····,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
0x0403,0x7a7a,0,N/A,1,1663877504.980922000,128,1,3592709134,0,tcp,tls,512,143,443,·······AP···,0x0301,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,737,1663877504.985270000,117,0,3563531375,0,tcp,N/A,262,144,1198,·······A····,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,737,1663877504.991229000,117,0,3563531375,0,tcp,N/A,262,145,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,338,1663877504.992321000,128,1,3592709870,0,tcp,N/A,511,146,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,338,1663877504.992807000,128,1,3592709944,0,tcp,N/A,511,147,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,338,1663877504.993140000,128,1,3592710036,0,tcp,N/A,511,148,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,811,1663877504.995797000,117,0,3563531712,0,tcp,N/A,262,149,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1212,1663877504.996323000,128,1,3592710318,0,tcp,N/A,508,150,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,903,1663877504.997788000,117,0,3563532586,0,tcp,N/A,262,151,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1185,1663877504.997788000,117,0,3563532617,0,tcp,N/A,268,152,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1185,1663877504.997788000,117,0,3563533241,0,tcp,N/A,268,153,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,2283,1663877504.997933000,128,1,3592710349,0,tcp,N/A,512,154,443,·······A····,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1185,1663877504.998171000,117,0,3563533657,0,tcp,N/A,268,155,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,2322,1663877504.998242000,128,1,3592710349,0,tcp,N/A,512,156,443,·······A····,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2322,1663877504.998916000,128,1,3592710349,0,tcp,N/A,512,157,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1255,1663877505.002268000,117,0,3563533696,0,tcp,N/A,268,158,1198,·······A····,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,57854,1663877505.078412000,128,1,2339534191,0,tcp,N/A,507,159,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4134,1663877505.081198000,118,0,3162100395,0,tcp,N/A,360,160,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,57854,1663877505.155570000,128,1,2339534369,0,tcp,N/A,507,161,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4134,1663877505.161213000,118,0,3162100395,0,tcp,N/A,360,162,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4134,1663877505.161213000,118,0,3162100793,0,tcp,N/A,360,163,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4169,1663877505.161213000,118,0,3162101920,0,tcp,N/A,360,164,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,59379,1663877505.161359000,128,1,2339534404,0,tcp,N/A,512,165,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,59379,1663877505.180776000,128,1,2339534404,0,tcp,N/A,512,166,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4348,1663877505.184581000,118,0,3162101920,0,tcp,N/A,371,167,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4348,1663877505.261296000,118,0,3162101920,0,tcp,N/A,371,168,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4348,1663877505.261799000,118,0,3162102320,0,tcp,N/A,371,169,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,60855,1663877505.261889000,128,1,2339534583,0,tcp,N/A,512,170,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4348,1663877505.266254000,118,0,3162103396,0,tcp,N/A,371,171,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4348,1663877505.266783000,118,0,3162103428,0,tcp,N/A,371,172,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4348,1663877505.266783000,118,0,3162103459,0,tcp,N/A,371,173,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,60957,1663877505.266873000,128,1,2339534583,0,tcp,N/A,512,174,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,60957,1663877505.267269000,128,1,2339534583,0,tcp,N/A,512,175,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4387,1663877505.269691000,118,0,3162103498,0,tcp,N/A,371,176,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,2322,1663877505.273916000,128,1,3592710388,0,tcp,N/A,512,177,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2322,1663877505.274435000,128,1,3592710499,0,tcp,N/A,512,178,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2322,1663877505.275110000,128,1,3592710612,0,tcp,N/A,512,179,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877505.276257000,128,0,N/A,0,udp,N/A,N/A,180,53,N/A,N/A,N/A,62982,10.100.70.24,10.169.161.162,20,N/A,Windows,N/A
N/A,N/A,0,N/A,1479,1663877505.276967000,117,0,3563533696,0,tcp,N/A,268,181,1198,·······A····,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1479,1663877505.278272000,117,0,3563533696,0,tcp,N/A,268,182,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1479,1663877505.278272000,117,0,3563533824,0,tcp,N/A,268,183,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1479,1663877505.278272000,117,0,3563535236,0,tcp,N/A,268,184,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,4134,1663877505.278370000,128,1,3592710711,0,tcp,N/A,512,185,443,·······A····,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1578,1663877505.279730000,117,0,3563535508,0,tcp,N/A,268,186,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1578,1663877505.279730000,117,0,3563535547,0,tcp,N/A,268,187,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1578,1663877505.279730000,117,0,3563535684,0,tcp,N/A,268,188,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1578,1663877505.279730000,117,0,3563537096,0,tcp,N/A,268,189,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1578,1663877505.279730000,117,0,3563537326,0,tcp,N/A,268,190,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,1578,1663877505.279730000,117,0,3563537453,0,tcp,N/A,268,191,1198,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,6983,1663877505.279874000,128,1,3592710711,0,tcp,N/A,512,192,443,·······A····,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877505.280147000,125,0,N/A,0,udp,N/A,N/A,193,62982,N/A,N/A,N/A,53,10.169.161.162,10.100.70.24,20,N/A,Windows,N/A
N/A,N/A,0,N/A,6983,1663877505.282444000,128,1,3592710711,0,tcp,N/A,512,194,443,·······AP···,N/A,N/A,1198,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,02:04:05:b4:01:03:03:08:01:01:04:02,0,1663877505.283394000,128,1,3991423206,0,tcp,N/A,64240,195,443,··········S·,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,32,Windows,0
N/A,N/A,0,02:04:05:84:01:01:04:02:01:03:03:08,1,1663877505.287796000,117,1,1584379157,0,tcp,N/A,65535,196,1199,·······A··S·,N/A,N/A,443,10.169.161.162,142.250.114.132,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877505.288006000,128,1,3991423207,0,tcp,N/A,512,197,443,·······A····,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
0x0403,0x5a5a,0,N/A,1,1663877505.288662000,128,1,3991423207,0,tcp,tls,512,198,443,·······AP···,0x0301,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1617,1663877505.290367000,117,0,3563538357,0,tcp,N/A,268,199,1198,·······A····,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,728,1663877505.293146000,117,0,1584379158,0,tcp,N/A,262,200,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,728,1663877505.294352000,117,0,1584379158,0,tcp,N/A,262,201,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,60957,1663877505.329091000,128,1,2339534622,0,tcp,N/A,512,202,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4568,1663877505.336873000,118,0,3162103498,0,tcp,N/A,382,203,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,337,1663877505.336875000,128,1,3991423934,0,tcp,N/A,511,204,443,·······A····,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,337,1663877505.337581000,128,1,3991423934,0,tcp,N/A,511,205,443,·······AP···,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,337,1663877505.338278000,128,1,3991424008,0,tcp,N/A,511,206,443,·······AP···,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,337,1663877505.338812000,128,1,3991424100,0,tcp,N/A,511,207,443,·······AP···,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,337,1663877505.338996000,128,1,3991424377,0,tcp,N/A,511,208,443,·······AP···,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,802,1663877505.345330000,117,0,1584379494,0,tcp,N/A,262,209,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,894,1663877505.345330000,117,0,1584380352,0,tcp,N/A,262,210,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.345330000,117,0,1584380383,0,tcp,N/A,268,211,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.345330000,117,0,1584380383,0,tcp,N/A,268,212,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1635,1663877505.345519000,128,1,3991424473,0,tcp,N/A,512,213,443,·······A····,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.345817000,117,0,1584380792,0,tcp,N/A,268,214,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.345817000,117,0,1584382204,0,tcp,N/A,268,215,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,4459,1663877505.345955000,128,1,3991424473,0,tcp,N/A,512,216,443,·······A····,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4459,1663877505.346490000,128,1,3991424473,0,tcp,N/A,512,217,443,·······AP···,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584383616,0,tcp,N/A,268,218,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584385028,0,tcp,N/A,268,219,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584386287,0,tcp,N/A,268,220,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584386326,0,tcp,N/A,268,221,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584386469,0,tcp,N/A,268,222,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584387881,0,tcp,N/A,268,223,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584389293,0,tcp,N/A,268,224,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.351855000,117,0,1584390705,0,tcp,N/A,268,225,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,12960,1663877505.352022000,128,1,3991424504,0,tcp,N/A,512,226,443,·······A····,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.352343000,117,0,1584392117,0,tcp,N/A,268,227,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,1267,1663877505.352343000,117,0,1584393529,0,tcp,N/A,268,228,1199,·······AP···,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,14527,1663877505.352421000,128,1,3991424504,0,tcp,N/A,512,229,443,·······A····,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,14527,1663877505.352656000,128,1,3991424504,0,tcp,N/A,512,230,443,·······AP···,N/A,N/A,1199,142.250.114.132,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1337,1663877505.356611000,117,0,1584393684,0,tcp,N/A,268,231,1199,·······A····,N/A,N/A,443,10.169.161.162,142.250.114.132,20,20,Windows,0
N/A,N/A,0,N/A,4568,1663877505.404664000,118,0,3162103498,0,tcp,N/A,382,232,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4568,1663877505.405072000,118,0,3162103897,0,tcp,N/A,382,233,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,62271,1663877505.405129000,128,1,2339534803,0,tcp,N/A,512,234,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4568,1663877505.411367000,118,0,3162104812,0,tcp,N/A,382,235,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4568,1663877505.411562000,118,0,3162104844,0,tcp,N/A,382,236,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4568,1663877505.411562000,118,0,3162104875,0,tcp,N/A,382,237,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,62373,1663877505.411645000,128,1,2339534803,0,tcp,N/A,512,238,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,62373,1663877505.411879000,128,1,2339534803,0,tcp,N/A,512,239,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4607,1663877505.418315000,118,0,3162104914,0,tcp,N/A,382,240,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,62373,1663877505.495849000,128,1,2339534842,0,tcp,N/A,512,241,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4788,1663877505.500029000,118,0,3162104914,0,tcp,N/A,393,242,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4788,1663877505.560921000,118,0,3162104914,0,tcp,N/A,393,243,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4788,1663877505.561784000,118,0,3162105313,0,tcp,N/A,393,244,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,63685,1663877505.561865000,128,1,2339535023,0,tcp,N/A,512,245,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4788,1663877505.564504000,118,0,3162106226,0,tcp,N/A,393,246,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4788,1663877505.565343000,118,0,3162106258,0,tcp,N/A,393,247,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,4788,1663877505.565343000,118,0,3162106289,0,tcp,N/A,393,248,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,63787,1663877505.565422000,128,1,2339535023,0,tcp,N/A,512,249,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,63787,1663877505.565727000,128,1,2339535023,0,tcp,N/A,512,250,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4827,1663877505.568273000,118,0,3162106328,0,tcp,N/A,393,251,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877506.961734000,128,1,2407336869,0,tcp,N/A,514,252,443,·······AP···,N/A,N/A,1031,52.113.207.1,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,59,1663877506.995219000,107,1,1912983420,0,tcp,N/A,2048,253,1031,·······AP···,N/A,N/A,443,10.169.161.162,52.113.207.1,20,20,Windows,0
N/A,N/A,0,N/A,48,1663877507.048113000,128,1,2407336927,0,tcp,N/A,514,254,443,·······A····,N/A,N/A,1031,52.113.207.1,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877507.807786000,41,1,502746317,0,tcp,N/A,8,255,1076,·······A····,N/A,N/A,443,10.169.161.162,54.167.72.5,20,20,Windows,0
N/A,N/A,0,N/A,2,1663877507.807885000,128,1,1219904993,0,tcp,N/A,512,256,443,·······A····,N/A,N/A,1076,54.167.72.5,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,63787,1663877508.181357000,128,1,2339535062,0,tcp,N/A,512,257,443,·······AP···,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,5009,1663877508.185503000,118,0,3162106328,0,tcp,N/A,404,258,1197,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877508.224170000,128,0,N/A,0,udp,N/A,N/A,259,53,N/A,N/A,N/A,58872,10.100.70.24,10.169.161.162,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877508.226156000,125,0,N/A,0,udp,N/A,N/A,260,58872,N/A,N/A,N/A,53,10.169.161.162,10.100.70.24,20,N/A,Windows,N/A
N/A,N/A,0,02:04:05:b4:01:03:03:08:01:01:04:02,0,1663877508.228117000,128,1,894396346,0,tcp,N/A,64240,261,443,··········S·,N/A,N/A,1200,142.251.45.46,10.169.161.162,20,32,Windows,0
N/A,N/A,0,02:04:05:84:01:01:04:02:01:03:03:08,1,1663877508.230979000,117,1,3312805899,0,tcp,N/A,65535,262,1200,·······A··S·,N/A,N/A,443,10.169.161.162,142.251.45.46,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877508.231141000,128,1,894396347,0,tcp,N/A,512,263,443,·······A····,N/A,N/A,1200,142.251.45.46,10.169.161.162,20,20,Windows,0
0x0403,0xdada,0,N/A,1,1663877508.231882000,128,1,894396347,0,tcp,tls,512,264,443,·······AP···,0x0301,N/A,1200,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,706,1663877508.235949000,117,0,3312805900,0,tcp,N/A,262,265,1200,·······A····,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,706,1663877508.242897000,117,0,3312805900,0,tcp,N/A,262,266,1200,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,326,1663877508.244179000,128,1,894397052,0,tcp,N/A,511,267,443,·······AP···,N/A,N/A,1200,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,5009,1663877508.244603000,118,0,3162106328,0,tcp,N/A,404,268,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,326,1663877508.244753000,128,1,894397126,0,tcp,N/A,511,269,443,·······AP···,N/A,N/A,1200,142.251.45.46,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,5009,1663877508.245216000,118,0,3162106727,0,tcp,N/A,404,270,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
N/A,N/A,0,N/A,65101,1663877508.245315000,128,1,2339535244,0,tcp,N/A,512,271,443,·······A····,N/A,N/A,1197,142.251.33.36,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,780,1663877508.247783000,117,0,3312806225,0,tcp,N/A,262,272,1200,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,872,1663877508.247783000,117,0,3312807061,0,tcp,N/A,262,273,1200,·······AP···,N/A,N/A,443,10.169.161.162,142.251.45.46,20,20,Windows,0
N/A,N/A,0,N/A,5009,1663877508.247783000,118,0,3162107642,0,tcp,N/A,404,274,1197,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.36,20,20,Windows,0
